x0	Cl	x1	Cd	
77.96282 	 0.66214 	77.96282 	 0.29325 	 
78.11937 	 0.66279 	78.11937 	 0.29192 	 
78.27592 	 0.66339 	78.27592 	 0.29191 	 
78.43247 	 0.66514 	78.43247 	 0.29408 	 
78.58902 	 0.67110 	78.58902 	 0.29706 	 
78.74558 	 0.67108 	78.74558 	 0.29721 	 
78.90213 	 0.67058 	78.90213 	 0.29643 	 
79.05868 	 0.67004 	79.05868 	 0.29637 	 
79.21523 	 0.66968 	79.21523 	 0.29606 	 
79.37178 	 0.66796 	79.37178 	 0.29448 	 
79.52833 	 0.66042 	79.52833 	 0.29106 	 
79.68489 	 0.65483 	79.68489 	 0.28851 	 
79.84144 	 0.64762 	79.84144 	 0.28496 	 
79.99799 	 0.64486 	79.99799 	 0.28360 	 
