x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	
-4.459440e-01 	 -7.839900e-01 	-4.608040e-01 	 -7.921120e-01 	-4.459440e-01 	 -1.425620e+00 	-4.310760e-01 	 -1.525360e+00 	-4.459440e-01 	 -1.451420e+00 	-4.608040e-01 	 -1.309780e+00 	-4.459440e-01 	 -1.388540e+00 	-4.310760e-01 	 -1.409290e+00 	-4.459440e-01 	 -1.386360e+00 	-4.608040e-01 	 -1.312900e+00 	-4.459440e-01 	 -1.448320e+00 	-4.310760e-01 	 -1.526040e+00 	-4.459440e-01 	 -1.422360e+00 	-4.608040e-01 	 -7.866860e-01 	-4.459440e-01 	 -7.910590e-01 	-4.310760e-01 	 -8.000360e-01 	-4.459440e-01 	 -7.839900e-01 	 
-4.426900e-01 	 -7.884070e-01 	-4.575150e-01 	 -7.966240e-01 	-4.426900e-01 	 -1.416890e+00 	-4.278570e-01 	 -1.534250e+00 	-4.426900e-01 	 -1.441920e+00 	-4.575150e-01 	 -1.307140e+00 	-4.426900e-01 	 -1.389590e+00 	-4.278570e-01 	 -1.413100e+00 	-4.426900e-01 	 -1.387440e+00 	-4.575150e-01 	 -1.309190e+00 	-4.426900e-01 	 -1.436580e+00 	-4.278570e-01 	 -1.534050e+00 	-4.426900e-01 	 -1.424040e+00 	-4.575150e-01 	 -7.930270e-01 	-4.426900e-01 	 -7.954120e-01 	-4.278570e-01 	 -8.050820e-01 	-4.426900e-01 	 -7.884070e-01 	 
-4.393070e-01 	 -7.943850e-01 	-4.540950e-01 	 -8.043480e-01 	-4.393070e-01 	 -1.385000e+00 	-4.245100e-01 	 -1.535490e+00 	-4.393070e-01 	 -1.430740e+00 	-4.540950e-01 	 -1.304170e+00 	-4.393070e-01 	 -1.391930e+00 	-4.245100e-01 	 -1.417890e+00 	-4.393070e-01 	 -1.389820e+00 	-4.540950e-01 	 -1.304840e+00 	-4.393070e-01 	 -1.425910e+00 	-4.245100e-01 	 -1.542700e+00 	-4.393070e-01 	 -1.398550e+00 	-4.540950e-01 	 -8.039830e-01 	-4.393070e-01 	 -7.996360e-01 	-4.245100e-01 	 -8.105830e-01 	-4.393070e-01 	 -7.943850e-01 	 
-4.357930e-01 	 -8.006130e-01 	-4.505420e-01 	 -8.147200e-01 	-4.357930e-01 	 -1.349040e+00 	-4.210360e-01 	 -1.493880e+00 	-4.357930e-01 	 -1.417410e+00 	-4.505420e-01 	 -1.300570e+00 	-4.357930e-01 	 -1.395850e+00 	-4.210360e-01 	 -1.423800e+00 	-4.357930e-01 	 -1.393220e+00 	-4.505420e-01 	 -1.299620e+00 	-4.357930e-01 	 -1.414510e+00 	-4.210360e-01 	 -1.500500e+00 	-4.357930e-01 	 -1.343460e+00 	-4.505420e-01 	 -8.178970e-01 	-4.357930e-01 	 -8.042000e-01 	-4.210360e-01 	 -8.162510e-01 	-4.357930e-01 	 -8.006130e-01 	 
-4.321470e-01 	 -8.056150e-01 	-4.468530e-01 	 -8.274020e-01 	-4.321470e-01 	 -1.303310e+00 	-4.174320e-01 	 -1.405720e+00 	-4.321470e-01 	 -1.398300e+00 	-4.468530e-01 	 -1.296400e+00 	-4.321470e-01 	 -1.400410e+00 	-4.174320e-01 	 -1.430950e+00 	-4.321470e-01 	 -1.396090e+00 	-4.468530e-01 	 -1.293430e+00 	-4.321470e-01 	 -1.401120e+00 	-4.174320e-01 	 -1.395620e+00 	-4.321470e-01 	 -1.278540e+00 	-4.468530e-01 	 -8.319510e-01 	-4.321470e-01 	 -8.104080e-01 	-4.174320e-01 	 -8.229610e-01 	-4.321470e-01 	 -8.056150e-01 	 
-4.283680e-01 	 -8.100320e-01 	-4.430300e-01 	 -8.389840e-01 	-4.283680e-01 	 -1.226890e+00 	-4.136970e-01 	 -1.327880e+00 	-4.283680e-01 	 -1.369170e+00 	-4.430300e-01 	 -1.291360e+00 	-4.283680e-01 	 -1.404590e+00 	-4.136970e-01 	 -1.440390e+00 	-4.283680e-01 	 -1.399180e+00 	-4.430300e-01 	 -1.286400e+00 	-4.283680e-01 	 -1.375630e+00 	-4.136970e-01 	 -1.315450e+00 	-4.283680e-01 	 -1.228130e+00 	-4.430300e-01 	 -8.419630e-01 	-4.283680e-01 	 -8.184320e-01 	-4.136970e-01 	 -8.308990e-01 	-4.283680e-01 	 -8.100320e-01 	 
-4.244550e-01 	 -8.151220e-01 	-4.390700e-01 	 -8.507350e-01 	-4.244550e-01 	 -1.147050e+00 	-4.098310e-01 	 -1.288320e+00 	-4.244550e-01 	 -1.335880e+00 	-4.390700e-01 	 -1.285410e+00 	-4.244550e-01 	 -1.407940e+00 	-4.098310e-01 	 -1.451620e+00 	-4.244550e-01 	 -1.404230e+00 	-4.390700e-01 	 -1.278040e+00 	-4.244550e-01 	 -1.335710e+00 	-4.098310e-01 	 -1.281520e+00 	-4.244550e-01 	 -1.187130e+00 	-4.390700e-01 	 -8.510880e-01 	-4.244550e-01 	 -8.266470e-01 	-4.098310e-01 	 -8.383600e-01 	-4.244550e-01 	 -8.151220e-01 	 
-4.204080e-01 	 -8.221690e-01 	-4.349730e-01 	 -8.671010e-01 	-4.204080e-01 	 -1.115560e+00 	-4.058340e-01 	 -1.255720e+00 	-4.204080e-01 	 -1.304360e+00 	-4.349730e-01 	 -1.279110e+00 	-4.204080e-01 	 -1.412420e+00 	-4.058340e-01 	 -1.462650e+00 	-4.204080e-01 	 -1.412390e+00 	-4.349730e-01 	 -1.269260e+00 	-4.204080e-01 	 -1.300170e+00 	-4.058340e-01 	 -1.251240e+00 	-4.204080e-01 	 -1.142480e+00 	-4.349730e-01 	 -8.631070e-01 	-4.204080e-01 	 -8.352430e-01 	-4.058340e-01 	 -8.441210e-01 	-4.204080e-01 	 -8.221690e-01 	 
-4.162260e-01 	 -8.309730e-01 	-4.307390e-01 	 -8.806850e-01 	-4.162260e-01 	 -1.109430e+00 	-4.017030e-01 	 -1.216190e+00 	-4.162260e-01 	 -1.271170e+00 	-4.307390e-01 	 -1.271570e+00 	-4.162260e-01 	 -1.420410e+00 	-4.017030e-01 	 -1.474350e+00 	-4.162260e-01 	 -1.424240e+00 	-4.307390e-01 	 -1.260560e+00 	-4.162260e-01 	 -1.274070e+00 	-4.017030e-01 	 -1.222130e+00 	-4.162260e-01 	 -1.101520e+00 	-4.307390e-01 	 -8.755340e-01 	-4.162260e-01 	 -8.439740e-01 	-4.017030e-01 	 -8.499010e-01 	-4.162260e-01 	 -8.309730e-01 	 
-4.119090e-01 	 -8.392540e-01 	-4.263670e-01 	 -8.848660e-01 	-4.119090e-01 	 -1.071950e+00 	-3.974410e-01 	 -1.184920e+00 	-4.119090e-01 	 -1.237720e+00 	-4.263670e-01 	 -1.264360e+00 	-4.119090e-01 	 -1.430700e+00 	-3.974410e-01 	 -1.488860e+00 	-4.119090e-01 	 -1.437220e+00 	-4.263670e-01 	 -1.251440e+00 	-4.119090e-01 	 -1.249150e+00 	-3.974410e-01 	 -1.186140e+00 	-4.119090e-01 	 -1.062170e+00 	-4.263670e-01 	 -8.870070e-01 	-4.119090e-01 	 -8.516310e-01 	-3.974410e-01 	 -8.580160e-01 	-4.119090e-01 	 -8.392540e-01 	 
-4.074550e-01 	 -8.467860e-01 	-4.218560e-01 	 -8.870700e-01 	-4.074550e-01 	 -1.020070e+00 	-3.930450e-01 	 -1.154070e+00 	-4.074550e-01 	 -1.210180e+00 	-4.218560e-01 	 -1.258590e+00 	-4.074550e-01 	 -1.443160e+00 	-3.930450e-01 	 -1.503870e+00 	-4.074550e-01 	 -1.450100e+00 	-4.218560e-01 	 -1.243660e+00 	-4.074550e-01 	 -1.229280e+00 	-3.930450e-01 	 -1.141430e+00 	-4.074550e-01 	 -1.026610e+00 	-4.218560e-01 	 -8.953050e-01 	-4.074550e-01 	 -8.590220e-01 	-3.930450e-01 	 -8.664130e-01 	-4.074550e-01 	 -8.467860e-01 	 
-4.028670e-01 	 -8.551410e-01 	-4.172080e-01 	 -8.917040e-01 	-4.028670e-01 	 -9.935160e-01 	-3.885160e-01 	 -1.108700e+00 	-4.028670e-01 	 -1.191280e+00 	-4.172080e-01 	 -1.249800e+00 	-4.028670e-01 	 -1.458300e+00 	-3.885160e-01 	 -1.511880e+00 	-4.028670e-01 	 -1.464840e+00 	-4.172080e-01 	 -1.236280e+00 	-4.028670e-01 	 -1.215080e+00 	-3.885160e-01 	 -1.110010e+00 	-4.028670e-01 	 -1.007320e+00 	-4.172080e-01 	 -8.997040e-01 	-4.028670e-01 	 -8.663890e-01 	-3.885160e-01 	 -8.730340e-01 	-4.028670e-01 	 -8.551410e-01 	 
-3.981420e-01 	 -8.636600e-01 	-4.124210e-01 	 -8.976150e-01 	-3.981420e-01 	 -9.937610e-01 	-3.838540e-01 	 -1.059030e+00 	-3.981420e-01 	 -1.178730e+00 	-4.124210e-01 	 -1.239290e+00 	-3.981420e-01 	 -1.473450e+00 	-3.838540e-01 	 -1.510680e+00 	-3.981420e-01 	 -1.479690e+00 	-4.124210e-01 	 -1.227720e+00 	-3.981420e-01 	 -1.200020e+00 	-3.838540e-01 	 -1.087910e+00 	-3.981420e-01 	 -1.000200e+00 	-4.124210e-01 	 -9.039570e-01 	-3.981420e-01 	 -8.741320e-01 	-3.838540e-01 	 -8.792510e-01 	-3.981420e-01 	 -8.636600e-01 	 
-3.932820e-01 	 -8.706660e-01 	-4.074960e-01 	 -9.041520e-01 	-3.932820e-01 	 -1.004080e+00 	-3.790590e-01 	 -1.007900e+00 	-3.932820e-01 	 -1.163700e+00 	-4.074960e-01 	 -1.239500e+00 	-3.932820e-01 	 -1.487870e+00 	-3.790590e-01 	 -1.504580e+00 	-3.932820e-01 	 -1.492870e+00 	-4.074960e-01 	 -1.222460e+00 	-3.932820e-01 	 -1.180230e+00 	-3.790590e-01 	 -1.053340e+00 	-3.932820e-01 	 -9.843560e-01 	-4.074960e-01 	 -9.095620e-01 	-3.932820e-01 	 -8.821910e-01 	-3.790590e-01 	 -8.848480e-01 	-3.932820e-01 	 -8.706660e-01 	 
-3.882870e-01 	 -8.756320e-01 	-4.024330e-01 	 -9.115940e-01 	-3.882870e-01 	 -1.000080e+00 	-3.741310e-01 	 -9.674400e-01 	-3.882870e-01 	 -1.140260e+00 	-4.024330e-01 	 -1.254570e+00 	-3.882870e-01 	 -1.502260e+00 	-3.741310e-01 	 -1.486450e+00 	-3.882870e-01 	 -1.503050e+00 	-4.024330e-01 	 -1.224970e+00 	-3.882870e-01 	 -1.156930e+00 	-3.741310e-01 	 -1.009450e+00 	-3.882870e-01 	 -9.617550e-01 	-4.024330e-01 	 -9.162710e-01 	-3.882870e-01 	 -8.873430e-01 	-3.741310e-01 	 -8.890440e-01 	-3.882870e-01 	 -8.756320e-01 	 
-3.831570e-01 	 -8.804810e-01 	-3.972330e-01 	 -9.201180e-01 	-3.831570e-01 	 -9.768180e-01 	-3.690710e-01 	 -9.573350e-01 	-3.831570e-01 	 -1.114000e+00 	-3.972330e-01 	 -1.260120e+00 	-3.831570e-01 	 -1.505730e+00 	-3.690710e-01 	 -1.441890e+00 	-3.831570e-01 	 -1.506000e+00 	-3.972330e-01 	 -1.233550e+00 	-3.831570e-01 	 -1.136960e+00 	-3.690710e-01 	 -9.733690e-01 	-3.831570e-01 	 -9.495190e-01 	-3.972330e-01 	 -9.210600e-01 	-3.831570e-01 	 -8.898310e-01 	-3.690710e-01 	 -8.931020e-01 	-3.831570e-01 	 -8.804810e-01 	 
-3.778930e-01 	 -8.881050e-01 	-3.918960e-01 	 -9.270580e-01 	-3.778930e-01 	 -9.652190e-01 	-3.638800e-01 	 -9.502210e-01 	-3.778930e-01 	 -1.089230e+00 	-3.918960e-01 	 -1.241790e+00 	-3.778930e-01 	 -1.483350e+00 	-3.638800e-01 	 -1.371110e+00 	-3.778930e-01 	 -1.498120e+00 	-3.918960e-01 	 -1.233530e+00 	-3.778930e-01 	 -1.116570e+00 	-3.638800e-01 	 -9.494080e-01 	-3.778930e-01 	 -9.438910e-01 	-3.918960e-01 	 -9.198670e-01 	-3.778930e-01 	 -8.932510e-01 	-3.638800e-01 	 -8.975510e-01 	-3.778930e-01 	 -8.881050e-01 	 
-3.724950e-01 	 -8.971490e-01 	-3.864230e-01 	 -9.303640e-01 	-3.724950e-01 	 -9.697830e-01 	-3.585570e-01 	 -9.281380e-01 	-3.724950e-01 	 -1.063090e+00 	-3.864230e-01 	 -1.218580e+00 	-3.724950e-01 	 -1.449760e+00 	-3.585570e-01 	 -1.280450e+00 	-3.724950e-01 	 -1.469380e+00 	-3.864230e-01 	 -1.214140e+00 	-3.724950e-01 	 -1.089450e+00 	-3.585570e-01 	 -9.378420e-01 	-3.724950e-01 	 -9.311050e-01 	-3.864230e-01 	 -9.162730e-01 	-3.724950e-01 	 -8.974810e-01 	-3.585570e-01 	 -9.016280e-01 	-3.724950e-01 	 -8.971490e-01 	 
-3.669650e-01 	 -9.041690e-01 	-3.808150e-01 	 -9.317580e-01 	-3.669650e-01 	 -9.709550e-01 	-3.531040e-01 	 -9.085210e-01 	-3.669650e-01 	 -1.039630e+00 	-3.808150e-01 	 -1.193090e+00 	-3.669650e-01 	 -1.414340e+00 	-3.531040e-01 	 -1.172570e+00 	-3.669650e-01 	 -1.415510e+00 	-3.808150e-01 	 -1.192750e+00 	-3.669650e-01 	 -1.064740e+00 	-3.531040e-01 	 -9.249990e-01 	-3.669650e-01 	 -9.229050e-01 	-3.808150e-01 	 -9.180780e-01 	-3.669650e-01 	 -9.002770e-01 	-3.531040e-01 	 -9.043300e-01 	-3.669650e-01 	 -9.041690e-01 	 
-3.613030e-01 	 -9.083310e-01 	-3.750720e-01 	 -9.367780e-01 	-3.613030e-01 	 -9.680360e-01 	-3.475220e-01 	 -8.897570e-01 	-3.613030e-01 	 -1.022520e+00 	-3.750720e-01 	 -1.162230e+00 	-3.613030e-01 	 -1.346210e+00 	-3.475220e-01 	 -1.055030e+00 	-3.613030e-01 	 -1.345040e+00 	-3.750720e-01 	 -1.172400e+00 	-3.613030e-01 	 -1.038860e+00 	-3.475220e-01 	 -9.099480e-01 	-3.613030e-01 	 -9.280370e-01 	-3.750720e-01 	 -9.226930e-01 	-3.613030e-01 	 -9.023910e-01 	-3.475220e-01 	 -9.054800e-01 	-3.613030e-01 	 -9.083310e-01 	 
-3.555100e-01 	 -9.111960e-01 	-3.691970e-01 	 -9.480100e-01 	-3.555100e-01 	 -9.601810e-01 	-3.418120e-01 	 -8.785230e-01 	-3.555100e-01 	 -1.002870e+00 	-3.691970e-01 	 -1.140470e+00 	-3.555100e-01 	 -1.248050e+00 	-3.418120e-01 	 -9.390550e-01 	-3.555100e-01 	 -1.253160e+00 	-3.691970e-01 	 -1.136330e+00 	-3.555100e-01 	 -1.002910e+00 	-3.418120e-01 	 -9.108680e-01 	-3.555100e-01 	 -9.300520e-01 	-3.691970e-01 	 -9.220210e-01 	-3.555100e-01 	 -9.056070e-01 	-3.418120e-01 	 -9.060850e-01 	-3.555100e-01 	 -9.111960e-01 	 
-3.495870e-01 	 -9.144090e-01 	-3.631880e-01 	 -9.567120e-01 	-3.495870e-01 	 -9.454380e-01 	-3.359740e-01 	 -8.870770e-01 	-3.495870e-01 	 -9.785590e-01 	-3.631880e-01 	 -1.112170e+00 	-3.495870e-01 	 -1.144950e+00 	-3.359740e-01 	 -8.327770e-01 	-3.495870e-01 	 -1.133740e+00 	-3.631880e-01 	 -1.095390e+00 	-3.495870e-01 	 -9.747500e-01 	-3.359740e-01 	 -9.149480e-01 	-3.495870e-01 	 -9.247190e-01 	-3.631880e-01 	 -9.189850e-01 	-3.495870e-01 	 -9.081930e-01 	-3.359740e-01 	 -9.064060e-01 	-3.495870e-01 	 -9.144090e-01 	 
-3.435360e-01 	 -9.173830e-01 	-3.570490e-01 	 -9.554130e-01 	-3.435360e-01 	 -9.336120e-01 	-3.300110e-01 	 -8.939870e-01 	-3.435360e-01 	 -9.570290e-01 	-3.570490e-01 	 -1.060660e+00 	-3.435360e-01 	 -1.039390e+00 	-3.300110e-01 	 -7.378470e-01 	-3.435360e-01 	 -1.010030e+00 	-3.570490e-01 	 -1.058680e+00 	-3.435360e-01 	 -9.588850e-01 	-3.300110e-01 	 -9.118190e-01 	-3.435360e-01 	 -9.221580e-01 	-3.570490e-01 	 -9.169100e-01 	-3.435360e-01 	 -9.088350e-01 	-3.300110e-01 	 -9.058990e-01 	-3.435360e-01 	 -9.173830e-01 	 
-3.373570e-01 	 -9.181150e-01 	-3.507810e-01 	 -9.508100e-01 	-3.373570e-01 	 -9.313310e-01 	-3.239230e-01 	 -8.807050e-01 	-3.373570e-01 	 -9.387040e-01 	-3.507810e-01 	 -1.011330e+00 	-3.373570e-01 	 -9.440540e-01 	-3.239230e-01 	 -6.688710e-01 	-3.373570e-01 	 -9.085960e-01 	-3.507810e-01 	 -1.020170e+00 	-3.373570e-01 	 -9.346980e-01 	-3.239230e-01 	 -9.064210e-01 	-3.373570e-01 	 -9.238900e-01 	-3.507810e-01 	 -9.143160e-01 	-3.373570e-01 	 -9.079940e-01 	-3.239230e-01 	 -9.034670e-01 	-3.373570e-01 	 -9.181150e-01 	 
-3.310530e-01 	 -9.158380e-01 	-3.443850e-01 	 -9.477130e-01 	-3.310530e-01 	 -9.298490e-01 	-3.177110e-01 	 -8.631170e-01 	-3.310530e-01 	 -9.192400e-01 	-3.443850e-01 	 -9.846130e-01 	-3.310530e-01 	 -8.815750e-01 	-3.177110e-01 	 -6.432450e-01 	-3.310530e-01 	 -8.410820e-01 	-3.443850e-01 	 -9.872030e-01 	-3.310530e-01 	 -9.092450e-01 	-3.177110e-01 	 -8.974560e-01 	-3.310530e-01 	 -9.247670e-01 	-3.443850e-01 	 -9.160500e-01 	-3.310530e-01 	 -9.054550e-01 	-3.177110e-01 	 -8.991140e-01 	-3.310530e-01 	 -9.158380e-01 	 
-3.246260e-01 	 -9.125490e-01 	-3.378620e-01 	 -9.432590e-01 	-3.246260e-01 	 -9.236910e-01 	-3.113780e-01 	 -8.561670e-01 	-3.246260e-01 	 -8.992100e-01 	-3.378620e-01 	 -9.664730e-01 	-3.246260e-01 	 -8.433970e-01 	-3.113780e-01 	 -6.456890e-01 	-3.246260e-01 	 -8.076170e-01 	-3.378620e-01 	 -9.595730e-01 	-3.246260e-01 	 -9.038840e-01 	-3.113780e-01 	 -8.958100e-01 	-3.246260e-01 	 -9.230480e-01 	-3.378620e-01 	 -9.210080e-01 	-3.246260e-01 	 -9.024930e-01 	-3.113780e-01 	 -8.952840e-01 	-3.246260e-01 	 -9.125490e-01 	 
-3.180750e-01 	 -9.094980e-01 	-3.312140e-01 	 -9.398460e-01 	-3.180750e-01 	 -9.199600e-01 	-3.049250e-01 	 -8.588340e-01 	-3.180750e-01 	 -8.844760e-01 	-3.312140e-01 	 -9.408630e-01 	-3.180750e-01 	 -8.153170e-01 	-3.049250e-01 	 -6.543370e-01 	-3.180750e-01 	 -7.885720e-01 	-3.312140e-01 	 -9.276470e-01 	-3.180750e-01 	 -9.084830e-01 	-3.049250e-01 	 -8.984350e-01 	-3.180750e-01 	 -9.205890e-01 	-3.312140e-01 	 -9.211960e-01 	-3.180750e-01 	 -9.003460e-01 	-3.049250e-01 	 -8.928070e-01 	-3.180750e-01 	 -9.094980e-01 	 
-3.114040e-01 	 -9.050190e-01 	-3.244440e-01 	 -9.366360e-01 	-3.114040e-01 	 -9.162990e-01 	-2.983540e-01 	 -8.620010e-01 	-3.114040e-01 	 -8.759790e-01 	-3.244440e-01 	 -9.130260e-01 	-3.114040e-01 	 -7.995010e-01 	-2.983540e-01 	 -6.629750e-01 	-3.114040e-01 	 -7.692450e-01 	-3.244440e-01 	 -8.988710e-01 	-3.114040e-01 	 -8.999100e-01 	-2.983540e-01 	 -8.929230e-01 	-3.114040e-01 	 -9.177070e-01 	-3.244440e-01 	 -9.174650e-01 	-3.114040e-01 	 -8.981080e-01 	-2.983540e-01 	 -8.901510e-01 	-3.114040e-01 	 -9.050190e-01 	 
-3.046150e-01 	 -9.001740e-01 	-3.175520e-01 	 -9.270130e-01 	-3.046150e-01 	 -9.072290e-01 	-2.916660e-01 	 -8.613300e-01 	-3.046150e-01 	 -8.693840e-01 	-3.175520e-01 	 -8.883500e-01 	-3.046150e-01 	 -7.921880e-01 	-2.916660e-01 	 -6.748700e-01 	-3.046150e-01 	 -7.559240e-01 	-3.175520e-01 	 -8.834850e-01 	-3.046150e-01 	 -8.823830e-01 	-2.916660e-01 	 -8.880920e-01 	-3.046150e-01 	 -9.182750e-01 	-3.175520e-01 	 -9.146900e-01 	-3.046150e-01 	 -8.951880e-01 	-2.916660e-01 	 -8.871630e-01 	-3.046150e-01 	 -9.001740e-01 	 
-2.977090e-01 	 -8.981340e-01 	-3.105420e-01 	 -9.191670e-01 	-2.977090e-01 	 -8.975510e-01 	-2.848640e-01 	 -8.604950e-01 	-2.977090e-01 	 -8.652100e-01 	-3.105420e-01 	 -8.711020e-01 	-2.977090e-01 	 -7.855520e-01 	-2.848640e-01 	 -6.960040e-01 	-2.977090e-01 	 -7.494190e-01 	-3.105420e-01 	 -8.713880e-01 	-2.977090e-01 	 -8.725410e-01 	-2.848640e-01 	 -8.885880e-01 	-2.977090e-01 	 -9.222370e-01 	-3.105420e-01 	 -9.140220e-01 	-2.977090e-01 	 -8.923630e-01 	-2.848640e-01 	 -8.841580e-01 	-2.977090e-01 	 -8.981340e-01 	 
-2.906880e-01 	 -8.980380e-01 	-3.034140e-01 	 -9.215750e-01 	-2.906880e-01 	 -8.897910e-01 	-2.779500e-01 	 -8.614220e-01 	-2.906880e-01 	 -8.574530e-01 	-3.034140e-01 	 -8.617570e-01 	-2.906880e-01 	 -7.800610e-01 	-2.779500e-01 	 -7.169150e-01 	-2.906880e-01 	 -7.495620e-01 	-3.034140e-01 	 -8.542720e-01 	-2.906880e-01 	 -8.690110e-01 	-2.779500e-01 	 -8.854660e-01 	-2.906880e-01 	 -9.167960e-01 	-3.034140e-01 	 -9.127140e-01 	-2.906880e-01 	 -8.894740e-01 	-2.779500e-01 	 -8.813440e-01 	-2.906880e-01 	 -8.980380e-01 	 
-2.835540e-01 	 -8.961450e-01 	-2.961720e-01 	 -9.228520e-01 	-2.835540e-01 	 -8.835990e-01 	-2.709250e-01 	 -8.649040e-01 	-2.835540e-01 	 -8.458530e-01 	-2.961720e-01 	 -8.511940e-01 	-2.835540e-01 	 -7.787910e-01 	-2.709250e-01 	 -7.249310e-01 	-2.835540e-01 	 -7.556430e-01 	-2.961720e-01 	 -8.409480e-01 	-2.835540e-01 	 -8.615050e-01 	-2.709250e-01 	 -8.800520e-01 	-2.835540e-01 	 -9.036190e-01 	-2.961720e-01 	 -9.073230e-01 	-2.835540e-01 	 -8.862240e-01 	-2.709250e-01 	 -8.794630e-01 	-2.835540e-01 	 -8.961450e-01 	 
-2.763100e-01 	 -8.908530e-01 	-2.888180e-01 	 -9.152370e-01 	-2.763100e-01 	 -8.764420e-01 	-2.637920e-01 	 -8.630140e-01 	-2.763100e-01 	 -8.392440e-01 	-2.888180e-01 	 -8.382090e-01 	-2.763100e-01 	 -7.796300e-01 	-2.637920e-01 	 -7.275790e-01 	-2.763100e-01 	 -7.578510e-01 	-2.888180e-01 	 -8.342500e-01 	-2.763100e-01 	 -8.519080e-01 	-2.637920e-01 	 -8.756950e-01 	-2.763100e-01 	 -8.985950e-01 	-2.888180e-01 	 -9.010880e-01 	-2.763100e-01 	 -8.837890e-01 	-2.637920e-01 	 -8.770710e-01 	-2.763100e-01 	 -8.908530e-01 	 
-2.689580e-01 	 -8.848650e-01 	-2.813530e-01 	 -9.032380e-01 	-2.689580e-01 	 -8.639480e-01 	-2.565520e-01 	 -8.514370e-01 	-2.689580e-01 	 -8.329730e-01 	-2.813530e-01 	 -8.277920e-01 	-2.689580e-01 	 -7.811490e-01 	-2.565520e-01 	 -7.339310e-01 	-2.689580e-01 	 -7.565220e-01 	-2.813530e-01 	 -8.274350e-01 	-2.689580e-01 	 -8.451010e-01 	-2.565520e-01 	 -8.680340e-01 	-2.689580e-01 	 -8.999700e-01 	-2.813530e-01 	 -8.969940e-01 	-2.689580e-01 	 -8.816910e-01 	-2.565520e-01 	 -8.725850e-01 	-2.689580e-01 	 -8.848650e-01 	 
-2.615010e-01 	 -8.801190e-01 	-2.737810e-01 	 -8.882010e-01 	-2.615010e-01 	 -8.528150e-01 	-2.492100e-01 	 -8.435250e-01 	-2.615010e-01 	 -8.282020e-01 	-2.737810e-01 	 -8.236990e-01 	-2.615010e-01 	 -7.833240e-01 	-2.492100e-01 	 -7.410990e-01 	-2.615010e-01 	 -7.564120e-01 	-2.737810e-01 	 -8.208750e-01 	-2.615010e-01 	 -8.394830e-01 	-2.492100e-01 	 -8.601660e-01 	-2.615010e-01 	 -8.974260e-01 	-2.737810e-01 	 -8.906810e-01 	-2.615010e-01 	 -8.782960e-01 	-2.492100e-01 	 -8.667770e-01 	-2.615010e-01 	 -8.801190e-01 	 
-2.539400e-01 	 -8.746550e-01 	-2.661030e-01 	 -8.734660e-01 	-2.539400e-01 	 -8.486520e-01 	-2.417660e-01 	 -8.441320e-01 	-2.539400e-01 	 -8.307190e-01 	-2.661030e-01 	 -8.242360e-01 	-2.539400e-01 	 -7.847490e-01 	-2.417660e-01 	 -7.465340e-01 	-2.539400e-01 	 -7.603240e-01 	-2.661030e-01 	 -8.171900e-01 	-2.539400e-01 	 -8.361220e-01 	-2.417660e-01 	 -8.575930e-01 	-2.539400e-01 	 -8.905170e-01 	-2.661030e-01 	 -8.831010e-01 	-2.539400e-01 	 -8.731140e-01 	-2.417660e-01 	 -8.599620e-01 	-2.539400e-01 	 -8.746550e-01 	 
-2.462790e-01 	 -8.677920e-01 	-2.583230e-01 	 -8.660300e-01 	-2.462790e-01 	 -8.484370e-01 	-2.342240e-01 	 -8.461820e-01 	-2.462790e-01 	 -8.337180e-01 	-2.583230e-01 	 -8.268750e-01 	-2.462790e-01 	 -7.863880e-01 	-2.342240e-01 	 -7.503900e-01 	-2.462790e-01 	 -7.645640e-01 	-2.583230e-01 	 -8.155980e-01 	-2.462790e-01 	 -8.309810e-01 	-2.342240e-01 	 -8.529490e-01 	-2.462790e-01 	 -8.827400e-01 	-2.583230e-01 	 -8.811850e-01 	-2.462790e-01 	 -8.658250e-01 	-2.342240e-01 	 -8.525950e-01 	-2.462790e-01 	 -8.677920e-01 	 
-2.385200e-01 	 -8.605120e-01 	-2.504430e-01 	 -8.636430e-01 	-2.385200e-01 	 -8.527620e-01 	-2.265850e-01 	 -8.450720e-01 	-2.385200e-01 	 -8.356410e-01 	-2.504430e-01 	 -8.316410e-01 	-2.385200e-01 	 -7.885700e-01 	-2.265850e-01 	 -7.502910e-01 	-2.385200e-01 	 -7.604850e-01 	-2.504430e-01 	 -8.135460e-01 	-2.385200e-01 	 -8.190520e-01 	-2.265850e-01 	 -8.409760e-01 	-2.385200e-01 	 -8.764550e-01 	-2.504430e-01 	 -8.819620e-01 	-2.385200e-01 	 -8.576950e-01 	-2.265850e-01 	 -8.455590e-01 	-2.385200e-01 	 -8.605120e-01 	 
