x0	Cl	x1	Cd	
77.96168 	 0.75724 	77.96168 	 0.42648 	 
78.11823 	 0.74125 	78.11823 	 0.42706 	 
78.27477 	 0.73187 	78.27477 	 0.42710 	 
78.43132 	 0.72601 	78.43132 	 0.42736 	 
78.58787 	 0.72350 	78.58787 	 0.42806 	 
78.74442 	 0.71861 	78.74442 	 0.42667 	 
78.90097 	 0.70768 	78.90097 	 0.41887 	 
79.05752 	 0.70207 	79.05752 	 0.41135 	 
79.21407 	 0.69956 	79.21407 	 0.40638 	 
79.37062 	 0.70218 	79.37062 	 0.40393 	 
79.52717 	 0.70664 	79.52717 	 0.40055 	 
79.68372 	 0.70743 	79.68372 	 0.39325 	 
79.84027 	 0.71118 	79.84027 	 0.38713 	 
79.99682 	 0.72191 	79.99682 	 0.38427 	 
