x0	Cl	x1	Cd	
77.96178 	 0.57451 	77.96178 	 0.26476 	 
78.11833 	 0.57429 	78.11833 	 0.26548 	 
78.27488 	 0.57413 	78.27488 	 0.26614 	 
78.43143 	 0.57444 	78.43143 	 0.26743 	 
78.58798 	 0.57401 	78.58798 	 0.26767 	 
78.74453 	 0.57364 	78.74453 	 0.26779 	 
78.90108 	 0.57114 	78.90108 	 0.26665 	 
79.05763 	 0.56978 	79.05763 	 0.26655 	 
79.21418 	 0.56436 	79.21418 	 0.26389 	 
79.37073 	 0.56253 	79.37073 	 0.26164 	 
79.52728 	 0.55855 	79.52728 	 0.25958 	 
79.68383 	 0.55641 	79.68383 	 0.25834 	 
79.84038 	 0.55238 	79.84038 	 0.25644 	 
79.99693 	 0.54950 	79.99693 	 0.25497 	 
